MON,Date Rptd,DR. NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
11,11/27/2015 0:00,151821087,11/26/2015 0:00,1300,18,Southeast,1881,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,16200    MENLO                        AV,,"(33.8844, -118.2892)"
11,11/27/2015 0:00,151821088,11/26/2015 0:00,1300,18,Southeast,1881,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,16200    MENLO                        AV,,"(33.8844, -118.2892)"
11,11/27/2015 0:00,151821089,11/26/2015 0:00,1300,18,Southeast,1881,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,16200    MENLO                        AV,,"(33.8844, -118.2892)"
11,11/27/2015 0:00,151821086,11/21/2015 0:00,400,18,Southeast,1822,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,  100 W  CENTURY                      BL,,"(33.9456, -118.2739)"
11,11/27/2015 0:00,151821095,11/13/2015 0:00,1200,18,Southeast,1821,354,THEFT OF IDENTITY,IC,Invest Cont,  800 W  103RD                        ST,,"(33.9431, -118.2894)"
11,11/27/2015 0:00,151821083,3/20/2015 0:00,1200,18,Southeast,1838,354,THEFT OF IDENTITY,IC,Invest Cont,10800    CROESUS                      AV,,"(33.9379, -118.2338)"
11,11/27/2015 0:00,151821101,11/27/2015 0:00,2300,18,Southeast,1832,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  100 E  108TH                        ST,,"(33.9383, -118.2739)"
11,11/27/2015 0:00,151821069,11/27/2015 0:00,955,18,Southeast,1802,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         88TH,   BROADWAY,"(33.9572, -118.2782)"
11,11/27/2015 0:00,151821085,11/26/2015 0:00,2020,18,Southeast,1822,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         97TH,   MAIN,"(33.9483, -118.2739)"
11,11/27/2015 0:00,151821080,11/27/2015 0:00,915,18,Southeast,1862,210,ROBBERY,IC,Invest Cont,11400 S  MAIN                         ST,,"(33.9310, -118.2739)"
11,11/27/2015 0:00,151821090,11/27/2015 0:00,1200,18,Southeast,1849,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $400 & UNDER",IC,Invest Cont,11500    GRAPE                        ST,,"(33.9305, -118.2363)"
11,11/27/2015 0:00,151821068,11/27/2015 0:00,208,18,Southeast,1832,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,10600 S  SAN PEDRO                    ST,,"(33.9402, -118.2695)"
11,11/27/2015 0:00,151821109,11/27/2015 0:00,2142,18,Southeast,1846,110,CRIMINAL HOMICIDE,IC,Invest Cont,11200    ZAMORA                       AV,,"(33.9331, -118.2511)"
11,11/27/2015 0:00,151821072,11/26/2015 0:00,2320,18,Southeast,1801,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         88TH,   VERMONT,"(33.9580, -118.2915)"
11,11/27/2015 0:00,151821091,11/26/2015 0:00,1930,18,Southeast,1861,330,BURGLARY FROM VEHICLE,IC,Invest Cont,11800 S  HOOVER                       ST,,"(33.9263, -118.2870)"
11,11/27/2015 0:00,151801409,11/27/2015 0:00,146,18,Southeast,1824,310,BURGLARY,IC,Invest Cont, 9900    WADSWORTH                    AV,,"(33.9466, -118.2586)"
11,11/27/2015 0:00,151821093,11/27/2015 0:00,1230,18,Southeast,1826,310,BURGLARY,IC,Invest Cont, 1500 E  99TH                         ST,,"(33.9470, -118.2480)"
11,11/27/2015 0:00,151821078,11/26/2015 0:00,2300,18,Southeast,1805,310,BURGLARY,IC,Invest Cont,  400 E  92ND                         ST,,"(33.9529, -118.2673)"
11,11/27/2015 0:00,151821075,11/7/2015 0:00,1350,18,Southeast,1831,310,BURGLARY,IC,Invest Cont,  500 W  127TH                        ST,,"(33.9176, -118.2828)"
11,11/27/2015 0:00,151821079,11/27/2015 0:00,915,18,Southeast,1836,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 1400 E  108TH                        ST,,"(33.9378, -118.2499)"
11,11/27/2015 0:00,151821102,11/27/2015 0:00,1920,18,Southeast,1871,624,BATTERY - SIMPLE ASSAULT,AA,Adult Arrest,         ROSECRANS                    AV,   VERMONT                      AV,"(33.9019, -118.2916)"
11,11/26/2015 0:00,151821022,11/25/2015 0:00,1100,18,Southeast,1804,901,VIOLATION OF RESTRAINING ORDER,IC,Invest Cont,  900 E  88TH                         ST,,"(33.9574, -118.2586)"
11,11/26/2015 0:00,151821010,11/25/2015 0:00,1900,18,Southeast,1836,510,VEHICLE - STOLEN,IC,Invest Cont, 1400 E  107TH                        ST,,"(33.9388, -118.2499)"
11,11/26/2015 0:00,151821023,11/24/2015 0:00,1700,18,Southeast,1846,510,VEHICLE - STOLEN,IC,Invest Cont, 1300 E  115TH                        ST,,"(33.9304, -118.2518)"
11,11/26/2015 0:00,151821008,11/23/2015 0:00,2000,18,Southeast,1841,510,VEHICLE - STOLEN,IC,Invest Cont,  800 W  104TH                        PL,,"(33.9415, -118.2894)"
11,11/26/2015 0:00,151821058,11/26/2015 0:00,1600,18,Southeast,1823,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  300 E  101ST                        ST,,"(33.9447, -118.2695)"
11,11/26/2015 0:00,151821041,11/25/2015 0:00,1700,18,Southeast,1839,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,10800    WEIGAND                      AV,,"(33.9370, -118.2302)"
11,11/26/2015 0:00,151821050,11/25/2015 0:00,2000,18,Southeast,1881,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  700 W  ALONDRA                      BL,,"(33.8854, -118.2871)"
11,11/26/2015 0:00,151821029,11/26/2015 0:00,30,18,Southeast,1881,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,16000 S  FIGUEROA                     ST,,"(33.8864, -118.2827)"
11,11/26/2015 0:00,151821049,11/26/2015 0:00,300,18,Southeast,1851,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,  800 W  130TH                        ST,,"(33.9144, -118.2894)"
11,11/26/2015 0:00,151821042,11/25/2015 0:00,1800,18,Southeast,1826,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 9500    DEFIANCE                     AV,,"(33.9507, -118.2453)"
11,11/26/2015 0:00,151821046,11/25/2015 0:00,1700,18,Southeast,1841,350,"THEFT, PERSON",IC,Invest Cont,  500 W  109TH                        ST,,"(33.9374, -118.2826)"
11,11/26/2015 0:00,151821053,11/26/2015 0:00,1820,18,Southeast,1861,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,11700 S  FIGUEROA                     ST,,"(33.9274, -118.2826)"
11,11/26/2015 0:00,151821025,11/23/2015 0:00,1630,18,Southeast,1837,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,10800    WILMINGTON                   AV,,"(33.9379, -118.2390)"
11,11/26/2015 0:00,151821028,11/25/2015 0:00,1800,18,Southeast,1834,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  300 E  107TH                        ST,,"(33.9393, -118.2695)"
11,11/26/2015 0:00,151801407,11/26/2015 0:00,130,18,Southeast,1841,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  800 W  106TH                        ST,,"(33.9399, -118.2894)"
11,11/26/2015 0:00,151821040,11/26/2015 0:00,830,18,Southeast,1862,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,11900 S  MAIN                         ST,,"(33.9247, -118.2739)"
11,11/26/2015 0:00,151821060,11/26/2015 0:00,2130,18,Southeast,1824,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  800 E  102ND                        ST,,"(33.9441, -118.2608)"
11,11/26/2015 0:00,151821063,11/26/2015 0:00,2340,18,Southeast,1837,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 1700 E  112TH                        ST,,"(33.9330, -118.2434)"
11,11/26/2015 0:00,151821020,11/25/2015 0:00,1845,18,Southeast,1826,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 1500 E  101ST                        ST,,"(33.9451, -118.2482)"
11,11/26/2015 0:00,151821019,11/24/2015 0:00,2230,18,Southeast,1846,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,11100    ANTWERP                      ST,,"(33.9348, -118.2485)"
11,11/26/2015 0:00,151821062,11/26/2015 0:00,2135,18,Southeast,1842,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,IC,Invest Cont,  200 W  111TH                        ST,,"(33.9348, -118.2762)"
11,11/26/2015 0:00,151821024,11/25/2015 0:00,300,18,Southeast,1821,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,IC,Invest Cont, 9500    BARING CROSS                 ST,,"(33.9501, -118.2893)"
11,11/26/2015 0:00,151821057,11/26/2015 0:00,2240,18,Southeast,1862,210,ROBBERY,IC,Invest Cont,         IMPERIAL                     HY,   FIGUEROA                     ST,"(33.9310, -118.2826)"
11,11/26/2015 0:00,151821047,11/25/2015 0:00,800,18,Southeast,1842,352,PICKPOCKET,IC,Invest Cont,         AVALON,   IMPERIAL,"(33.9311, -118.2652)"
11,11/26/2015 0:00,151821052,11/26/2015 0:00,1000,18,Southeast,1802,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,  200 W  90TH                         ST,,"(33.9546, -118.2761)"
11,11/26/2015 0:00,151821031,11/7/2015 0:00,2000,18,Southeast,1851,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,  800 W  130TH                        ST,,"(33.9144, -118.2894)"
11,11/26/2015 0:00,151821034,11/25/2015 0:00,2230,18,Southeast,1834,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         108TH                        ST,   CLOVIS,"(33.9383, -118.2565)"
11,11/26/2015 0:00,151821045,11/25/2015 0:00,2200,18,Southeast,1837,330,BURGLARY FROM VEHICLE,IC,Invest Cont,10500    WILMINGTON                   AV,,"(33.9407, -118.2390)"
11,11/26/2015 0:00,151821039,11/26/2015 0:00,1620,18,Southeast,1824,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         94TH                         ST,   MCKINLEY,"(33.9512, -118.2608)"
11,11/26/2015 0:00,151821017,11/25/2015 0:00,920,18,Southeast,1831,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  500    ATHENS                       BL,,"(33.9210, -118.2836)"
11,11/26/2015 0:00,151821033,11/24/2015 0:00,2130,18,Southeast,1829,220,ATTEMPTED ROBBERY,IC,Invest Cont,         99TH                         ST,   JUNIPER,"(0.0000, 0.0000)"
11,11/26/2015 0:00,151821018,11/26/2015 0:00,230,18,Southeast,1802,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         87TH                         ST,   BROADWAY,"(33.9586, -118.2782)"
11,11/26/2015 0:00,151801406,11/25/2015 0:00,1835,18,Southeast,1824,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 9500    CLOVIS                       AV,,"(33.9503, -118.2565)"
11,11/25/2015 0:00,151820983,11/9/2015 0:00,1000,18,Southeast,1826,900,VIOLATION OF COURT ORDER,IC,Invest Cont, 1400 E  99TH                         ST,,"(33.9467, -118.2438)"
11,11/25/2015 0:00,151820972,11/25/2015 0:00,300,18,Southeast,1827,510,VEHICLE - STOLEN,IC,Invest Cont, 9600    CROESUS                      AV,,"(33.9494, -118.2340)"
11,11/25/2015 0:00,151820978,11/25/2015 0:00,30,18,Southeast,1826,510,VEHICLE - STOLEN,IC,Invest Cont, 9600    ANTWERP                      ST,,"(33.9491, -118.2480)"
11,11/25/2015 0:00,151820979,11/25/2015 0:00,1,18,Southeast,1824,510,VEHICLE - STOLEN,IC,Invest Cont,  700 E  CENTURY                      BL,,"(33.9454, -118.2628)"
11,11/25/2015 0:00,151821006,11/25/2015 0:00,2155,18,Southeast,1823,510,VEHICLE - STOLEN,IC,Invest Cont,10200    AVALON                       BL,,"(33.9442, -118.2652)"
11,11/25/2015 0:00,151820997,11/24/2015 0:00,1600,18,Southeast,1823,510,VEHICLE - STOLEN,IC,Invest Cont, 9600 S  SAN PEDRO                    ST,,"(33.9492, -118.2695)"
11,11/25/2015 0:00,151820989,11/24/2015 0:00,1000,18,Southeast,1801,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  700 W  92ND                         ST,,"(33.9528, -118.2869)"
11,11/25/2015 0:00,151821037,11/25/2015 0:00,1140,18,Southeast,1826,350,"THEFT, PERSON",IC,Invest Cont, 1600 E  103RD                        ST,,"(33.9433, -118.2462)"
11,11/25/2015 0:00,151820988,11/24/2015 0:00,1200,18,Southeast,1838,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 2100    SANTA ANA BL,,"(33.9360, -118.2348)"
11,11/25/2015 0:00,151820987,9/4/2015 0:00,1455,18,Southeast,1801,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  600 W  92ND                         ST,,"(33.9528, -118.2848)"
11,11/25/2015 0:00,151801402,11/25/2015 0:00,1300,18,Southeast,1831,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  700    LACONIA                      BL,,"(33.9180, -118.2870)"
11,11/25/2015 0:00,151801401,11/25/2015 0:00,1320,18,Southeast,1871,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  800 W  ROSECRANS                    AV,,"(33.9019, -118.2893)"
11,11/25/2015 0:00,151801403,11/25/2015 0:00,1330,18,Southeast,1821,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  700 W  CENTURY                      BL,,"(33.9455, -118.2869)"
11,11/25/2015 0:00,151820976,11/25/2015 0:00,50,18,Southeast,1823,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  400 E  103RD                        ST,,"(33.9429, -118.2673)"
11,11/25/2015 0:00,151821015,11/25/2015 0:00,1848,18,Southeast,1836,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         105TH                        ST,   COMPTON                      AV,"(33.9406, -118.2462)"
11,11/25/2015 0:00,151820973,11/24/2015 0:00,1200,18,Southeast,1834,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  700 E  108TH                        ST,,"(33.9383, -118.2630)"
11,11/25/2015 0:00,151820986,11/24/2015 0:00,1800,18,Southeast,1801,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,IC,Invest Cont,  600 W  94TH                         ST,,"(33.9510, -118.2849)"
11,11/25/2015 0:00,151801400,11/25/2015 0:00,1600,18,Southeast,1826,210,ROBBERY,IC,Invest Cont,         CENTURY                      AV,   SUCCESS                      WY,"(33.9457, -118.2491)"
11,11/25/2015 0:00,151820975,11/24/2015 0:00,1920,18,Southeast,1842,210,ROBBERY,IC,Invest Cont,  400 W  110TH                        ST,,"(33.9356, -118.2808)"
11,11/25/2015 0:00,151820984,11/24/2015 0:00,1230,18,Southeast,1834,210,ROBBERY,IC,Invest Cont,  600 E  108TH                        ST,,"(33.9383, -118.2652)"
11,11/25/2015 0:00,151820982,11/24/2015 0:00,1215,18,Southeast,1846,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 1500 E  114TH                        ST,,"(33.9311, -118.2479)"
11,11/25/2015 0:00,151801395,11/25/2015 0:00,56,18,Southeast,1805,330,BURGLARY FROM VEHICLE,AA,Adult Arrest,         91ST                         ST,   SAN PEDRO,"(33.9538, -118.2695)"
11,11/25/2015 0:00,151821038,11/21/2015 0:00,1600,18,Southeast,1851,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  500 W  130TH                        ST,,"(33.9144, -118.2827)"
11,11/25/2015 0:00,151821014,11/25/2015 0:00,35,18,Southeast,1824,310,BURGLARY,IC,Invest Cont, 9900    WADSWORTH                    AV,,"(33.9466, -118.2586)"
11,11/25/2015 0:00,151821000,11/19/2015 0:00,1400,18,Southeast,1826,310,BURGLARY,IC,Invest Cont, 1500 E  99TH                         ST,,"(33.9470, -118.2480)"
11,11/25/2015 0:00,151820985,11/25/2015 0:00,525,18,Southeast,1837,220,ATTEMPTED ROBBERY,IC,Invest Cont,         104TH                        ST,   GRANDEE,"(33.9415, -118.2436)"
11,11/25/2015 0:00,151801396,11/25/2015 0:00,1207,18,Southeast,1802,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other,  200 W  89TH                         ST,,"(33.9555, -118.2761)"
11,11/25/2015 0:00,151801392,11/24/2015 0:00,1800,18,Southeast,1863,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,11500    STANFORD                     AV,,"(33.9301, -118.2621)"
11,11/25/2015 0:00,151801393,11/24/2015 0:00,1940,18,Southeast,1822,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",JA,Juv Arrest,  100 E  95TH                         ST,,"(33.9502, -118.2739)"
11,11/25/2015 0:00,151820980,11/24/2015 0:00,1920,18,Southeast,1846,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 1500 E  IMPERIAL                     HY,,"(33.9295, -118.2479)"
11,11/25/2015 0:00,151820992,11/24/2015 0:00,1800,18,Southeast,1802,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,  100 W  88TH                         ST,,"(33.9572, -118.2739)"
11,11/24/2015 0:00,151820966,11/24/2015 0:00,1900,18,Southeast,1802,510,VEHICLE - STOLEN,IC,Invest Cont, 8900    WALL                         ST,,"(33.9556, -118.2717)"
11,11/24/2015 0:00,151820935,11/23/2015 0:00,2015,18,Southeast,1829,510,VEHICLE - STOLEN,IC,Invest Cont, 9700    LAUREL                       PL,,"(33.9483, -118.2309)"
11,11/24/2015 0:00,151820937,11/23/2015 0:00,2130,18,Southeast,1829,510,VEHICLE - STOLEN,IC,Invest Cont,         97TH                         ST,   GRAPE                        ST,"(33.9482, -118.2363)"
11,11/24/2015 0:00,151820967,11/23/2015 0:00,2300,18,Southeast,1821,510,VEHICLE - STOLEN,IC,Invest Cont,  500 W  CENTURY                      BL,,"(33.9456, -118.2826)"
11,11/24/2015 0:00,151820954,11/16/2015 0:00,226,18,Southeast,1802,510,VEHICLE - STOLEN,IC,Invest Cont,  100 E  89TH                         ST,,"(33.9556, -118.2739)"
11,11/24/2015 0:00,151820938,11/4/2015 0:00,1630,18,Southeast,1822,510,VEHICLE - STOLEN,IC,Invest Cont,  100 E  95TH                         ST,,"(33.9502, -118.2739)"
11,11/24/2015 0:00,151820920,11/23/2015 0:00,1630,18,Southeast,1805,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 9000 S  SAN PEDRO                    ST,,"(33.9547, -118.2695)"
11,11/24/2015 0:00,151820963,8/1/2015 0:00,800,18,Southeast,1842,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,  100 E  110TH                        ST,,"(33.9357, -118.2739)"
11,11/24/2015 0:00,151820919,11/23/2015 0:00,1520,18,Southeast,1822,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 9400 S  FIGUEROA                     ST,,"(33.9510, -118.2827)"
11,11/24/2015 0:00,151820934,11/23/2015 0:00,2015,18,Southeast,1831,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  500    ATHENS                       BL,,"(33.9210, -118.2836)"
11,11/24/2015 0:00,151820923,11/22/2015 0:00,2230,18,Southeast,1806,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  900 E  90TH                         ST,,"(33.9547, -118.2586)"
11,11/24/2015 0:00,151820998,11/18/2015 0:00,800,18,Southeast,1804,354,THEFT OF IDENTITY,IC,Invest Cont,  900 E  87TH                         ST,,"(33.9593, -118.2586)"
11,11/24/2015 0:00,151820962,11/12/2015 0:00,1800,18,Southeast,1863,354,THEFT OF IDENTITY,IC,Invest Cont,  300 E  118TH                        ST,,"(33.9265, -118.2695)"
11,11/24/2015 0:00,151820961,11/24/2015 0:00,1215,18,Southeast,1804,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,         88TH,   AVALON,"(33.9565, -118.2651)"
11,11/24/2015 0:00,151820915,11/22/2015 0:00,2000,18,Southeast,1846,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,11100    EVERS                        AV,,"(33.9348, -118.2473)"
11,11/24/2015 0:00,151820953,11/24/2015 0:00,1045,18,Southeast,1841,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,         DENVER                       AV,   105TH                        ST,"(33.9408, -118.2848)"
11,11/24/2015 0:00,151820918,11/23/2015 0:00,1215,18,Southeast,1837,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 1600 E  109TH                        ST,,"(33.9368, -118.2463)"
11,11/24/2015 0:00,151820964,11/22/2015 0:00,740,18,Southeast,1826,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont, 1600 E  103RD                        ST,,"(33.9433, -118.2462)"
11,11/24/2015 0:00,151820939,11/24/2015 0:00,500,18,Southeast,1861,210,ROBBERY,IC,Invest Cont,         FIGUEROA,   IMPERIAL                     HY,"(33.9310, -118.2826)"
11,11/24/2015 0:00,151820960,11/24/2015 0:00,950,18,Southeast,1842,210,ROBBERY,IC,Invest Cont,11100 S  FIGUEROA                     ST,,"(33.9348, -118.2826)"
11,11/24/2015 0:00,151820957,11/24/2015 0:00,1750,18,Southeast,1849,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,         114TH                        ST,   GORMAN                       ST,"(33.9315, -118.2320)"
11,11/24/2015 0:00,151820944,11/24/2015 0:00,1245,18,Southeast,1849,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 2200 E  114TH                        ST,,"(33.9315, -118.2335)"
11,11/24/2015 0:00,151820917,11/23/2015 0:00,1530,18,Southeast,1801,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 8800 S  VERMONT                      AV,,"(33.9580, -118.2915)"
11,11/24/2015 0:00,151820916,9/28/2015 0:00,950,18,Southeast,1864,320,"BURGLARY, ATTEMPTED",IC,Invest Cont,  900 E  118TH                        PL,,"(33.9260, -118.2586)"
11,11/24/2015 0:00,151820914,10/26/2015 0:00,1730,18,Southeast,1829,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         CENTURY,   GRAPE                        ST,"(33.9457, -118.2367)"
11,11/24/2015 0:00,151820952,11/23/2015 0:00,2200,18,Southeast,1829,310,BURGLARY,IC,Invest Cont, 2200 E  103RD                        ST,,"(33.9431, -118.2327)"
11,11/24/2015 0:00,151820910,11/22/2015 0:00,224,18,Southeast,1842,310,BURGLARY,IC,Invest Cont,11100 S  SAN PEDRO                    ST,,"(33.9348, -118.2695)"
